order_id,restaurant_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating
feac347c,8a592a8a,0c1a40f4,2024-04-05,10:58,83,1382.99,4,UPI,2.3
e2c06384,dddddf29,9314381a,2024-12-04,17:03,38,1643.33,10,COD,4.3
78938469,9e422e29,31cc0359,2024-04-17,22:19,82,1702.11,9,UPI,3.2
9585a0ec,96c583bb,ef781c5a,2024-04-24,21:33,83,1740.92,9,COD,2.7
72cbe733,f5c4c840,0cf309d8,2024-11-21,6:44,82,1823.4,3,Net Banking,4.2
9bf146eb,4622bca4,c97a2302,2024-10-10,14:18,68,205.83,3,Credit Card,4.4
810af0d6,2ca4738c,44d80522,2024-07-01,19:13,86,1509.76,9,Net Banking,1.2
c72c9335,d4eb642a,826c2325,2024-06-15,15:51,42,1123.97,8,UPI,3.4
5b05edf5,e7e88763,ae83f757,2024-04-18,6:36,89,1288.02,3,Credit Card,4.8
09145a45,0e7248ea,0a7c510e,2024-11-11,23:25,53,1209.13,10,Net Banking,3.7
66b42c9a,faff1bf4,e737fb08,2024-05-10,23:24,21,765.21,1,COD,1.8
62c70fdf,ba31dffb,b9c27095,2024-02-16,12:01,81,320.48,6,COD,4.6
5f23a956,9ff72da6,e6a184b1,2024-03-11,9:18,76,347.34,7,Credit Card,2.6
637be036,57c584c5,ed8fa06c,2024-04-07,18:14,73,1724.78,9,COD,1.2
3917f4ea,ee9921ae,9d15c5b9,2024-05-16,17:09,55,491.28,3,UPI,3.7
05c2ade5,e54e0518,bad9959d,2024-06-10,4:53,43,494.12,3,Credit Card,4.4
cad29d7e,5a38fde9,ad114901,2024-07-10,18:13,35,925.04,2,UPI,3.1
faf4a9b6,f2718889,ad911f2d,2024-09-11,15:58,20,1645,5,UPI,5
96a3439a,8b12bcad,5b61a985,2024-12-27,17:32,21,1250.34,5,COD,3.4
c5444c62,174b3d72,9e8b33cc,2024-08-07,8:43,32,467.47,2,Wallet,3.1
69057054,fc36ce35,f5222c0c,2024-05-19,21:44,43,1639.27,9,Credit Card,4
a4ea599c,eb075302,6ea27a2e,2024-02-20,18:00,59,1194.09,2,UPI,4.8
06e78041,d932d6bf,3c82d311,2024-06-25,0:00,40,432.78,8,Credit Card,3.6
a89141c7,dfd043a7,2b3d7611,2024-05-23,23:56,63,1262.99,1,Wallet,4.4
55900b73,b96de83c,47663997,2024-10-12,14:08,89,887.97,7,Net Banking,2.1
07e457ed,02df79eb,9d1e0924,2024-02-21,3:33,28,998.9,4,COD,4.8
8adf024d,9259b0e9,401f505c,2024-10-19,7:57,52,1878.71,5,COD,4.3
b57993d0,90de9501,cd0b2792,2024-09-15,12:14,23,1917.45,9,UPI,4.5
f5a4d668,991915d7,a0626268,2024-08-18,16:25,23,1678.27,2,Net Banking,4.4
c95db358,fc6028ff,0995cc76,2024-02-25,4:42,82,1816.69,10,COD,4.8
c0f41bf1,63fa9210,bd4ac392,2024-04-13,13:11,20,1617.87,10,COD,1.8
66491f69,1cc20309,0cb5bbb1,2024-01-27,18:07,84,1135.24,10,COD,1.6
dc6f6acf,b1f2c737,9039c9cc,2024-02-09,23:21,15,1134.37,4,COD,1.4
d8222f9f,28bc6e8d,70de3080,2024-12-20,5:43,48,1938.74,4,COD,3.6
78f4cf50,5bf5607c,fd662956,2024-04-24,4:18,48,1195.16,4,COD,2.8
57a64501,dde6dac9,a23acc39,2024-01-04,21:27,27,1763.07,9,Credit Card,4.5
464a581d,74582012,b7b4639f,2024-06-27,4:59,61,1227.94,9,Credit Card,3.8
aa832b75,e9c95f1f,43dc6780,2024-03-10,18:25,62,604.11,5,Wallet,4.4
b65c2549,4c130690,b5a89b4c,2024-06-20,23:00,51,671.2,7,COD,1.8
df50743e,9e422e29,6b09fa4c,2024-06-19,16:25,52,256.77,6,Wallet,3.8
bbae44a7,fdf67663,18fc8a63,2024-05-26,21:41,25,578.35,2,COD,3
6941f2ea,266301b8,aa0a2d15,2024-02-25,22:06,63,174.33,8,Wallet,3
7b1a8c95,4f2f2dc8,c839cd2a,2024-01-06,8:10,31,166.45,8,Credit Card,3.5
12b97cef,ee9f310d,1981d8e0,2024-06-20,3:18,86,455.53,7,Net Banking,4.2
b71b6ae7,818ac424,b6c58073,2024-02-05,15:55,25,1586.45,8,Wallet,4.6
79b85157,9e422e29,5a945ee3,2024-06-02,17:41,65,181.84,4,Net Banking,2.2
df6fb754,5aba5a33,6379209a,2024-06-23,10:56,86,756.51,4,UPI,1.7
f241971f,9f137e8a,3569200c,2024-10-16,8:16,35,246.95,5,Credit Card,1.2
89f89b9a,c9204e90,ffe8713f,2024-03-16,19:39,45,1223.18,6,UPI,3.8
6e2a715e,d9e2c443,39cfebeb,2024-11-25,15:30,28,415.54,9,COD,2.6
684c343a,c16f16e5,716fac73,2024-08-28,5:01,82,393.58,1,Net Banking,2.3
3bb1f8e5,97ba5c47,2ef542de,2024-03-04,9:32,86,1367.95,4,Net Banking,2.7
0cc34fdd,8b12bcad,6324c3ba,2024-04-19,2:18,23,1056.07,9,Credit Card,4.9
7bf755d8,5593bbfb,7594d1db,2024-12-07,19:20,22,1160.38,6,UPI,4.9
ed66bd79,ab601722,5784e505,2024-10-14,4:56,20,1674.34,2,Net Banking,1.3
71ff1163,f32a3aad,509d06d0,2024-02-23,3:48,30,130.57,10,UPI,4.9
e48fb3ca,d92b984c,7cd9da21,2024-12-06,21:14,28,1666.22,5,Net Banking,4.4
c55df3b7,c2dd51cf,bfbd3261,2024-08-01,0:42,47,979.56,7,COD,1.4
ef830462,96102266,4d7a5042,2024-12-21,16:52,46,1782.68,3,UPI,2.5
66a06781,62026a9a,3bf0243f,2024-02-12,19:42,40,610.31,2,Credit Card,4.2
296392cf,4290a87b,49be91b2,2024-06-02,16:15,82,1020.44,8,Wallet,4.4
a326a570,70f4dfa8,d1c8a6ec,2024-07-27,10:42,80,102.23,4,Net Banking,2.1
02078c9a,3b052e56,7381cfe8,2024-06-25,7:34,77,1016.83,7,COD,2.3
0fb2ac04,4b7d8a2a,ba2b0a79,2024-07-17,4:55,68,857.25,4,COD,1.6
1a434add,eb6fce5b,2b0625d5,2024-07-14,9:42,45,973.4,5,Credit Card,1.6
52354032,defef2cd,c1732691,2024-01-19,6:45,83,1878.94,6,Wallet,2.8
89df151a,eb6fce5b,28cbdf72,2024-03-16,11:58,46,1008.99,3,COD,1.7
38742051,8180e6e2,2018a771,2024-02-11,23:32,67,820.72,9,COD,2
98515018,266301b8,1f1a164e,2024-06-01,11:45,39,493.72,8,Credit Card,1.4
d723a35a,369bf88e,d49bfd4a,2024-07-28,10:58,62,1451.31,7,COD,3.2
04805ba0,e3fef5a1,7b5222eb,2024-12-15,9:25,44,923.1,3,Wallet,2.4
17d61b5f,b1f2c737,f221b2c4,2024-02-11,21:31,31,1619.06,4,Wallet,4.5
e6ff3945,400ea5d4,8badde78,2024-11-06,7:47,31,1095.23,1,UPI,1.4
a43af407,72e541fb,7c6a48ed,2024-01-10,8:31,22,1493.96,8,Wallet,4.8
19434433,4ce7afad,fa6c7ead,2024-07-09,6:15,32,1014.79,9,Net Banking,1.8
8f4ae781,4ce7afad,b8fcfe5a,2024-05-05,1:00,43,1717.85,2,Net Banking,1.1
f69fd53d,400c131f,74b91217,2024-08-15,16:00,34,696.7,9,Wallet,4.6
ccef1066,2a6752ed,004ab676,2024-07-11,3:36,61,1468.44,3,Net Banking,1.9
f5365358,b7d188df,589e21ab,2024-08-26,11:59,72,1014.17,9,Wallet,1.3
9ce19929,84ed73ad,bc512f8d,2024-09-26,4:51,36,721.66,10,Net Banking,4
0da28ca5,a961a847,da9d49aa,2024-07-16,13:10,52,953.12,9,Net Banking,4.2
a42c554e,14847f96,f15b4a1e,2024-10-03,20:08,23,198.55,9,Net Banking,2.2
c21085ac,0969abfd,d83d01f8,2024-04-09,19:37,60,454.69,8,UPI,1.1
c26dcd85,e79218d9,23947ba0,2024-07-24,17:02,69,588.51,8,Wallet,1.8
d2d0af33,0e7248ea,5731095f,2024-09-03,21:54,60,1980.56,7,Net Banking,3
9462a23c,2c3d36ef,c034e13a,2024-12-21,11:41,80,185.05,10,Net Banking,1.6
e4024af2,ee9f310d,8f88ba4e,2024-07-09,4:56,60,376.75,7,COD,2.6
3a1ad9cf,3ef529e5,40029dec,2024-08-18,15:34,79,437.7,8,Net Banking,1.9
9069d81a,6c64aa30,ae66d7bd,2024-03-20,7:07,33,640.31,2,Wallet,3.2
984f8089,7dbcbb29,93fabb2f,2024-09-26,19:36,43,1387.22,7,Credit Card,3.9
c6fa4542,a638af19,44f0308b,2024-01-21,6:20,69,119.31,9,Wallet,2.4
28da740e,97ba5c47,1cf8c31c,2024-09-12,20:26,77,515.15,10,COD,3.8
9630d8c4,6fa56b71,c60246fd,2024-08-17,17:57,30,1171.57,3,Credit Card,2.5
7114dd99,a8d593a1,2f389a85,2024-06-20,12:47,18,852.4,6,Net Banking,1.6
36078726,70c91766,73e6a4c7,2024-02-02,21:02,52,489.53,4,Credit Card,3.2
09ea304d,400c131f,036abb7e,2024-03-19,7:12,64,1172.94,5,Credit Card,4.8
4c504351,6c64aa30,2557b201,2024-09-12,11:37,38,1944.98,10,UPI,1.6
dfe265ce,93c01c5b,c887d4f4,2024-01-14,23:05,71,1748.34,8,UPI,3
3178df8c,6b25818f,765fcc13,2024-02-28,1:29,59,213.51,10,COD,2.9
4bb59ee8,4b7d8a2a,00384e1b,2024-07-20,15:40,24,872.81,3,UPI,3.9
b0cb531f,aabdedd3,cc74c1fa,2024-07-24,14:45,42,126.57,8,UPI,3.8
ec254c8b,c867f4c3,aa3f6823,2024-10-06,6:45,46,1760.36,4,Net Banking,2.8
d5e46b0c,1c1519d1,1495170d,2024-09-04,23:17,80,359.55,10,UPI,2.1
7f7ee88e,74aea7be,5da2fcb5,2024-08-04,9:13,49,1053.14,2,Net Banking,2.8
84d7ca8e,ee9921ae,74adc3f9,2024-08-02,14:55,32,110,5,Wallet,4.4
fc66349b,8b12bcad,e84b7d27,2024-04-05,19:25,38,1312.45,7,UPI,2.2
54cbd847,9c38c0b2,b100c47e,2024-02-04,18:35,88,1061.14,1,Net Banking,4.6
d5c27058,89262461,398b6596,2024-09-09,11:20,36,1970.4,8,Credit Card,2.7
49ce3e75,24ada0ba,c1a3cece,2024-11-28,13:18,54,1764.39,8,Wallet,3.2
79e76cd6,70c91766,6a45b376,2024-01-10,3:48,74,785.21,8,COD,5
992c7051,62026a9a,f335274e,2024-01-14,8:54,47,719.09,8,COD,4.1
764ae579,1cc20309,18a041a3,2024-01-10,2:29,15,1526.37,3,Net Banking,1.9
22a50e7c,e726f2d8,3a9b5fbc,2024-11-24,12:54,64,665.77,7,Credit Card,2.8
f29cc274,f75a4fd0,471f26ee,2024-05-02,13:26,65,497.45,3,Credit Card,3.2
5b53f05a,43979058,d5a7e1af,2024-03-02,2:22,27,729.8,7,Net Banking,2.9
ad09dc56,3e7f7fbe,6b769f1d,2024-02-23,7:12,25,1346.89,3,COD,1.6
c896459c,6c64aa30,34658ebc,2024-02-24,1:41,70,742.16,9,Net Banking,4.6
22352ae8,344d4945,14763010,2024-06-14,16:24,16,548.92,3,Wallet,2.3
379d67bf,a80c0410,da8cf934,2024-03-17,0:23,47,824.36,9,Credit Card,2.5
91723dba,b7d188df,0de86116,2024-07-08,4:05,75,507.64,5,Net Banking,4.5
332b4ffe,289a82f6,049b500c,2024-01-11,13:44,53,1323.48,7,COD,3
61f77170,cfb0cf14,6fa09ed8,2024-02-10,14:37,39,435.81,5,Net Banking,3.5
9d4ccbef,328df228,8d1bd0c6,2024-10-03,14:49,42,1722.01,7,Wallet,3.4
73dcdb73,b62af499,d495410a,2024-10-03,21:42,69,113.11,5,Net Banking,2.6
180d563c,96c583bb,63277b15,2024-02-27,20:56,80,144.8,7,Wallet,3.6
08182a0f,4622bca4,aa2dba74,2024-04-09,21:28,65,466.89,4,COD,3.2
c048d86d,d115b7b9,2b4c6942,2024-05-18,20:46,32,809,10,Wallet,2.2
8e1a7053,b12c27be,f22f4e02,2024-07-20,15:45,21,836.02,3,UPI,2.8
f004de0d,8810c9aa,e977dab1,2024-04-12,23:29,38,335.01,5,Credit Card,1.8
b5e7adfd,cb476aae,91f5802c,2024-10-11,2:43,29,169.33,8,COD,3.1
c85cd2fa,368c8202,fd4396b7,2024-02-14,13:59,26,1259.63,2,COD,2.5
76a2bdde,1bac8755,49b23b2c,2024-07-27,13:20,49,1793.56,1,Net Banking,1.1
98f370eb,e2cb1c1a,4abdbf8c,2024-12-10,8:18,80,901.18,4,COD,4.9
afdfc809,9ef924b6,bf424785,2024-02-14,1:35,48,440.98,7,UPI,2.4
7a0bbda0,8a11d347,f93e715a,2024-08-15,8:28,73,1282.04,7,Wallet,4
e6a3e006,8058c87e,c55981c3,2024-12-03,15:52,59,1759.25,4,Net Banking,2.1
36e66e44,b61f2a9e,c24358a8,2024-02-04,17:28,50,1243.46,8,Credit Card,1.9
dafb592f,c317908c,fa28a80f,2024-06-09,1:12,15,1319.56,3,COD,4.4
d615f3c5,79617b25,1c2bb841,2024-09-15,15:29,32,1776.66,8,Net Banking,1.8
0bc32184,674dfaa6,34b1e55f,2024-11-02,20:43,65,1081.84,4,Credit Card,4.2
2cabb129,14847f96,79c20623,2024-01-12,6:12,26,1464.71,9,COD,4.5
4f38cd63,2fb269f9,b4f9ea9c,2024-11-13,5:32,47,1838.77,1,Net Banking,2.5
0fb074f1,ab601722,623ba732,2024-08-19,20:01,42,678.36,1,Net Banking,3.2
79730418,7a6b060d,6015419e,2024-09-26,10:24,21,1840.43,9,UPI,3.1
11c3ecd4,b9c58717,2b9f384c,2024-10-18,15:00,75,1574.09,8,UPI,2.9
745a04ba,266301b8,120f7f59,2024-05-28,17:43,54,537.02,6,COD,2.7
fdcf5122,5fef57bb,40b37553,2024-07-20,6:09,84,1996.64,10,COD,2.4
a99377f9,f502ff48,7774c847,2024-12-25,0:53,43,1829.73,2,Credit Card,1.7
f9d86b8d,ee9921ae,d51c1787,2024-11-02,11:50,56,1045.56,2,Wallet,5
a1e113bb,5593bbfb,50953f4c,2024-07-12,17:37,42,357.01,4,UPI,1.7
1942c102,7cfc6e28,2380f753,2024-06-09,15:21,19,1593.74,2,Net Banking,1.5
6ccb9060,abc00ee0,1ee574b0,2024-07-16,6:36,61,1509.01,1,Net Banking,3.9
2837081,8ff329e1,e3d7efff,2024-05-13,22:00,26,1742.35,5,Credit Card,2
a39a708f,4c130690,daa731d5,2024-02-13,4:24,82,1107.04,6,Wallet,3.9
ab22f13a,2f64e220,e1ea9e2b,2024-01-06,16:31,70,1529.04,2,Wallet,4.7
402c3aaf,1ccce844,948a921e,2024-05-19,6:15,84,320.47,2,UPI,1.8
fd6313a7,78dddfb3,c02c778a,2024-06-02,3:19,43,851.95,6,UPI,3.9
ac42a289,4d8c2e99,58d01f3e,2024-09-23,18:56,44,1789.97,7,COD,4
73d5a5b1,537b38f9,c83ee08e,2024-11-04,3:27,39,1621.5,7,Credit Card,3.8
3c1b8a7d,8f1605c1,3a6acf96,2024-01-10,19:54,73,862.2,2,COD,4.9
1c10813d,f39e5ccb,fbf737bb,2024-06-28,18:46,27,1755.49,1,COD,3.1
82b6dc82,1cc20309,eedb9cfe,2024-01-24,18:16,52,1488.74,5,COD,3.5
9e67515b,bd3013d9,0c12691b,2024-03-28,9:59,17,117.79,5,UPI,4
b1f6e113,35c24305,6201a0df,2024-12-06,11:01,84,851.47,8,UPI,1.2
efb9dd7a,400c131f,092d40d3,2024-03-04,4:45,38,1522.86,3,Credit Card,1.2
eaaf2522,bf0d16e8,74aca0c3,2024-03-18,18:34,66,1577.27,9,Credit Card,4.6
48e4965a,991915d7,6abd3b96,2024-10-13,16:23,85,141.56,9,COD,3.7
910a5a5f,d932d6bf,67a2bdc5,2024-12-22,18:15,26,729.92,4,Net Banking,2.2
7d0b7259,acf7c6f8,abe78c2c,2024-11-23,16:55,53,179.82,5,Wallet,2.2
018f4673,c19c6dfd,d302fd22,2024-11-23,16:28,70,1020.44,3,COD,4.1
9301ca0e,b9c58717,f726b64e,2024-09-22,1:01,66,942.94,7,Wallet,3.9
a6f29f7a,958d0a73,1fabe370,2024-06-10,18:05,82,1719.15,1,Wallet,2.4
d8908039,5e9ad80d,d9aa6dd2,2024-09-10,13:51,82,751.07,1,Wallet,1.6
0387380b,2c3cc546,46487cde,2024-12-12,17:43,16,235.34,6,Credit Card,2.9
6d1ca6be,9a241a8f,1122082b,2024-06-27,14:14,62,1009.5,10,COD,4.6
e6203122,5440dc43,59adcf38,2024-12-13,9:19,54,683.76,4,Wallet,1.2
4c3a00d3,b37bb876,22a67d5c,2024-11-08,15:40,89,124.92,10,Wallet,2.2
0ba34bf6,3146ef85,677f1bfc,2024-01-19,7:44,24,576.8,3,Wallet,2.5
c42fbaba,19eb698a,07c2728b,2024-06-04,19:42,54,824.77,7,Wallet,4.4
5cceb78d,5628c140,eab88115,2024-09-12,4:37,62,1700.26,10,Net Banking,2.8
4403ebb8,0e108d8b,71fbd273,2024-07-01,22:03,23,1065.32,9,UPI,4.1
4a7fee1c,dfd043a7,53d49c40,2024-10-25,12:24,52,992.01,9,UPI,4.4
42aab4c3,7dbcbb29,fb4dee31,2024-09-09,3:31,27,1964.86,3,UPI,2.7
120e4ab4,4fa55034,5983d11b,2024-02-16,15:53,44,111.13,4,Net Banking,1
0de471df,b0b312af,e3b41889,2024-12-16,15:02,63,371.78,9,Net Banking,4.4
d66f6d44,100a811e,8e0f6586,2024-09-04,12:16,84,1373.68,2,COD,1.1
6436cd00,369bf88e,797ebb8a,2024-10-02,8:04,89,895.08,4,UPI,2
0ef05b80,b05fd083,f3e887c4,2024-10-27,13:29,17,1401.33,3,Net Banking,3.5
cc6c826f,0e7248ea,d90ea34b,2024-05-24,14:45,24,1327.82,7,Credit Card,4
9842a50a,14fc6669,722bc8b2,2024-08-09,1:38,21,983.21,9,Wallet,2.2
c54e9383,0736af8f,b0894625,2024-02-01,5:32,82,540.13,9,Net Banking,2.9
eb5dee18,8f988f4e,d30220ff,2024-09-16,7:51,58,929.56,10,COD,4.8
285ae436,b09f66d7,01a27039,2024-04-04,17:14,76,875.5,10,UPI,4.9
f27a7469,d4eb642a,795abcd2,2024-07-10,10:38,29,1386.09,8,COD,4.1
7b61d915,d0b43dbe,1a0c46d1,2024-02-03,15:19,44,799.17,6,Wallet,2.8
fbb90a4c,7cfc6e28,338a2308,2024-07-27,4:56,83,758.04,10,Credit Card,4.9
6edf77a4,fd9d762b,be7a04f7,2024-01-18,18:13,49,921.53,6,COD,3.8
13dc7cb6,7975f2ee,d8dd53ae,2024-11-06,2:36,67,764.23,6,UPI,3.8
59d98fec,5a47cc33,bb628847,2024-01-28,6:02,82,913.6,10,Net Banking,1.1
6f5baad8,ea5d7890,5976fe88,2024-06-10,18:02,28,1222.07,9,Net Banking,2.9
07e75d5b,93ed45d5,5e68ad50,2024-09-04,13:52,84,537.84,5,Wallet,2.2
718ea943,a80c0410,84c9764a,2024-01-20,7:51,65,1765.14,9,Credit Card,2.1
d58b5dda,328df228,22aad0e7,2024-09-09,4:21,68,1594.18,7,Wallet,3.9
cd6614b8,81c4c182,50f97f32,2024-02-09,20:59,84,715.51,4,Credit Card,3.3
16014b99,fd7a63eb,c356c0d7,2024-02-05,19:58,75,1482.53,8,Wallet,2.6
f124dec6,b9c58717,cf042911,2024-02-07,6:59,46,1109.08,3,COD,2.5
7500b4dc,96102266,0f4dad5c,2024-10-10,22:16,52,369.55,9,Net Banking,4.3
583affe4,4910ebd8,2b6e9511,2024-11-17,16:04,18,1600.93,10,UPI,4.8
3b895d6d,c230886a,8fdc4a56,2024-12-13,20:56,55,715.85,9,UPI,1.2
65b02e5c,06bbd4b4,dcee6540,2024-07-26,2:07,22,1539.57,8,Wallet,2.9
661e023f,fa055ed4,ee6bbecb,2024-06-01,10:27,35,1910.37,6,Net Banking,3.5
f525890e,5e9ad80d,47b59fda,2024-02-25,3:35,87,162.08,10,Wallet,2.1
f2ddc2b5,666d6a33,55d8de71,2024-04-12,0:36,74,1245.72,9,COD,2.5
66a9c849,aa60bbe4,a883afc7,2024-03-22,10:55,35,741.48,6,Credit Card,2.3
533b95e8,e66a8f3a,2a1fab65,2024-08-10,0:34,16,1188.52,6,Net Banking,1.5
3a4e1b76,f75a4fd0,79933f7d,2024-06-15,13:40,61,1282.1,7,UPI,4.3
bd8a5053,f32a3aad,8f6c2928,2024-07-18,16:21,75,825.9,9,COD,4.6
186cd707,b2cf0b3d,5141594b,2024-11-14,8:37,34,144.58,7,Wallet,3.9
7a9d2fab,dddddf29,0d67dd60,2024-08-25,19:41,71,1541.7,1,COD,1.4
9c9041db,eb075302,767d402e,2024-03-23,21:10,75,1510.8,8,UPI,1.8
74c32103,76328ab4,a263ed5a,2024-04-05,11:44,58,135.13,10,Net Banking,3.5
ea6094a1,5628c140,ea9339a0,2024-11-20,9:55,26,660.81,4,COD,2.7
c9881bfd,5eafb4ee,a8f40131,2024-05-15,17:28,77,1354.04,9,Net Banking,2.6
831c6784,f8088575,c5383185,2024-08-02,11:22,90,906.32,1,Wallet,2.8
57b58a08,c19c6dfd,dcb7ce75,2024-03-07,9:03,77,738.06,8,Wallet,2.6
cab0be58,3cf3f01c,6b83cf5e,2024-05-28,17:18,40,1590.46,2,UPI,4.9
6b066a3a,f2bb6dd3,da37c057,2024-10-23,4:46,23,1965.44,8,Credit Card,1.8
5aee22d7,6ca2cb4a,d07a851c,2024-04-25,2:56,41,450.51,9,UPI,3.9
9d7ff7fd,75c47f5f,581b8633,2024-04-25,20:08,60,1629.87,3,UPI,4.7
1dfe5126,8a76a7ee,bda5f4af,2024-12-18,19:59,83,619.34,2,COD,1.1
fe06995e,3e7f7fbe,3bad061b,2024-12-02,23:29,83,477.36,1,Credit Card,1.4
bc43fa72,24ada0ba,67a96aad,2024-09-15,20:35,46,986.62,8,Wallet,1.1
d50f6f47,6903437e,59429c1c,2024-07-26,16:38,88,1617.18,10,COD,2
ee7e5477,405ed20c,15a90cfc,2024-04-12,21:06,61,1238.27,6,Wallet,1.5
064f6551,5b2f1c9a,5929d134,2024-05-27,12:39,24,170.37,3,Net Banking,4.7
ee767009,3cf3f01c,2016c1c4,2024-08-20,6:15,40,225.89,1,UPI,1.3
11d96240,71098659,6c8e6969,2024-10-13,18:54,60,296.45,9,Net Banking,1.5
7fe14c2e,9e422e29,a9fdcedb,2024-06-15,4:51,74,1709.13,4,COD,1.8
819f90d0,3de9ffca,c6b6a811,2024-06-16,23:53,74,574.52,9,Wallet,1.7
7398a675,dde6dac9,53de6196,2024-05-26,6:59,30,827.74,8,Net Banking,1.6
d75018d7,4bf198a5,e5c34965,2024-02-12,16:41,81,1384.93,10,COD,1
bf99e113,5aba5a33,caa3fd13,2024-08-14,20:45,43,1472.52,10,Credit Card,1.5
8ae841a8,c1f72d98,8d6ed80e,2024-08-14,1:06,79,547.12,4,COD,2.8
151fe450,14493b77,9f207388,2024-03-26,15:22,31,313.53,6,Credit Card,1.2
0c3fb6e3,e1850efc,a9a30043,2024-03-07,22:15,52,1924.84,5,UPI,4.9
5abd39ef,19024cdd,7ab916fc,2024-10-26,11:23,26,1460.76,5,Wallet,2.5
03fc1436,79e303d1,eab51f07,2024-12-05,18:56,39,1087.77,5,Net Banking,2.7
0ac10e02,8060001b,c3c9cb2a,2024-04-19,18:51,22,1440.28,3,UPI,2.9
56d544b1,a70ed7db,0595ae65,2024-12-06,15:56,85,1513.84,4,Credit Card,4.2
20594b07,f32a3aad,002e334f,2024-06-12,15:57,68,1034.09,7,Net Banking,1.4
f1529fdc,1ccce844,696ef698,2024-01-16,18:59,68,1302,4,Wallet,3.7
1.51E+29,ccb7be4e,d06e9e82,2024-03-18,17:19,47,886.39,3,Net Banking,3.6
80915c72,5fef57bb,f6ecc766,2024-08-04,5:17,70,829.94,3,UPI,2.6
6a1f3b65,9259b0e9,e733d971,2024-02-19,14:26,19,1705.85,3,Credit Card,3.2
e204ab45,79e303d1,192c97bf,2024-11-05,16:06,40,1852.32,2,Credit Card,1
01169b96,bc4f828e,8efffde8,2024-08-25,1:01,49,890.93,5,Net Banking,3.6
71c3ab5d,df911fc2,bc036d1b,2024-06-02,9:22,76,500.01,7,Wallet,2.1
aee88b05,ce863def,f0599fe1,2024-02-20,21:38,42,1983.64,9,Net Banking,3
634a4576,847bbe2e,a5bba05e,2024-09-25,18:18,68,523.62,1,Net Banking,4.9
8bd983b2,67baa4fe,2f5924e7,2024-11-23,15:42,23,1955.22,9,Wallet,2.4
42b275f9,79617b25,89139aa3,2024-04-21,13:11,20,1743.84,5,Credit Card,3.2
ed5a461e,c1f112de,e73c96d9,2024-10-03,8:50,84,1226.65,7,Wallet,2.7
c78b8c0a,81c4c182,0c7db4d6,2024-05-13,0:02,76,816.67,4,UPI,1.8
dadaa901,fc36ce35,c36cab9e,2024-12-24,4:43,50,1822.61,7,COD,4.7
4f214b42,400c131f,bb8b5c63,2024-10-09,0:04,27,546.47,1,COD,2.9
fb84c559,1d9ef47d,5a9cae9c,2024-02-09,15:07,17,1830.06,6,COD,1.7
000f9ff4,8f1605c1,a162140f,2024-10-01,20:56,74,1685.21,3,Wallet,3.4
34789218,03e3a6e7,52270aaf,2024-09-03,8:20,23,862.69,6,COD,1.7
e10a575a,a51eaacf,0c6ba706,2024-04-13,6:36,43,1404.35,2,Net Banking,4.7
084869c3,427b24bc,1d8bbb80,2024-06-28,11:37,41,420.74,10,Wallet,3.9
984ef7dd,29c8feb1,45ae5049,2024-05-20,3:04,61,783.54,3,Wallet,1.8
5928910c,f75a4fd0,da22b067,2024-06-19,0:38,87,554.45,9,Net Banking,2.5
731e0a8f,9.18E+07,fa610174,2024-03-07,19:46,85,633.49,8,Credit Card,2.8
942c561e,528a4810,43428351,2024-03-26,13:03,62,1523.03,2,UPI,4.9
5007657b,9b3e0802,2588866,2024-10-18,6:23,64,736.03,6,Wallet,3.4
16becce8,2aca810f,250f117f,2024-06-06,7:13,47,1404.37,7,Wallet,4.8
6b7b1c26,57c584c5,03f907d5,2024-05-28,10:45,24,1309.08,8,COD,2.7
d0579867,3131321b,487adb3e,2024-09-12,8:58,76,1225.58,8,Wallet,3.2
3c8f9d9d,4e9bfa3e,1d353600,2024-07-08,5:10,39,1773.9,7,Wallet,3.3
c4aad57d,e3fef5a1,e45a2dd7,2024-09-27,11:45,42,401.9,1,UPI,1.6
d7571786,3ef529e5,dbbcf465,2024-09-09,20:00,33,814.62,8,Net Banking,1.9
f64a59d7,75c47f5f,36cf32d4,2024-05-14,11:45,23,386.93,4,COD,2.3
a7327ac5,87ef9500,ef2a3f6d,2024-03-13,21:41,72,320.55,6,Wallet,2.1
d09d2635,67baa4fe,c8e1bfce,2024-05-13,14:56,67,1772.42,2,Net Banking,1.4
4a8d4f72,d9c56a1e,aa54033a,2024-11-20,3:09,85,782.66,6,Credit Card,1.8
38bd9f40,1d9ef47d,db2b5530,2024-04-01,13:27,86,1219.52,7,UPI,3.5
c6c68e9a,369bf88e,ded654be,2024-11-11,12:50,61,181.95,6,COD,2.3
fbc3cdc0,71ea6563,bf9efc3d,2024-03-27,21:06,83,624.56,5,Credit Card,1.4
acfb6a64,0969abfd,ae846157,2024-04-21,15:06,32,1885.3,1,COD,3.6
5fb7252b,c1f72d98,437a56b6,2024-02-15,17:08,29,1820.98,5,COD,2
64de27b1,8a592a8a,6088415,2024-05-22,12:33,85,1256.85,9,UPI,4.9
ea7b7cb0,4d8c2e99,2205beba,2024-06-22,5:47,37,618.66,1,Wallet,4.4
b422122c,c318e94b,d948362b,2024-12-10,14:17,52,675.97,7,COD,1.3
